unidade_orcamentaria;codigo_sigcon;codigo_uniao;codigo_plano_de_trabalho;codigo_siafi;sei;instrumento;titulo;proponente;concedente;esfera_concedente;objeto;situacao;tipo_de_contrapartida;data_assinatura;data_publicacao;inicio_vigencia;termino_vigencia;valor_proponente_r;valor_concedente_r;valor_total_convenio_r;fim_vigencia_inicial;inteiro_teor_do_instrumento_transferegov;inteiro_teor_do_instrumento_sigcon;ta_1;ta_2;ta_3;ta_4;ta_5;ta_6;ta_7;ta_8;ta_9;ta_10;ta_11;ta_12;ta_13;ta_16;ta_17;ta_20;ta_21;ta_22
2281;PR 50/2023;0;16209;9412701;2280.01.0000023/2024-12;Portaria;50/23 - Programa Mulheres Mil;FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;Federal;Pactuação de vagas com a Fundação de Educação para o trabalho de Minas Gerais ¿ Utramig/MG, para a execução na Linhade Fomento da Bolsa-Formação ¿ Programa Mulheres Mil , no âmbito da Secretaria de Educação Profi ssional e Tecnológica (Setec) doMinistério da Educação (MEC), para adesão à oferta de cursos de qualifi cação profi ssional para mulheres, com 16 anos ou mais deidade, que se encontrem em situação de vulnerabilidade com vistas à formação profi ssional e tecnológica, por meio da Bolsa-Formação, para o público-alvo defi nido no art. 2º, da Lei nº 12.513, de 26 de outubro de 2011.;VENCIDO;Sem contrapartida;30/10/2023;30/10/2023;30/10/2023;31/12/2025;0,0;672480,0;672480,0;31/12/2024;;https://drive.google.com/file/d/1U7bDm-vT2NWh0S9MiIyUwGwc27VQvzfH/view;https://drive.google.com/file/d/1SSJfCpBfxAEXMSxg5pJaeYidzd34DkgX/view;https://drive.google.com/file/d/1XH_Jb-5L-ueQNs5PNeGXaNu0UdeYld89/view;;;;;;;;;;;;;;;;
2281;PR 1.042/2021 - Pronatec;0;15360;9391326;2280.01.0000213/2023-26;Portaria;Portaria nº 1.042/2021 - Pronatec;FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;Federal;Adesão da Fundação de Educação para o Trabalho de Minas Gerais - UTRAMIG à Bolsa-Formação no âmbito do Programa Nacional de Acesso ao Ensino Técnico e Emprego ¿ Pronatec, por intermédio da Secretaria de Estado de Educação de Minas Gerais (SEE/MG), visando a oferta de vagas nas seguintes opções de cursos: qualificação profissional, educação profissional técnica de nível médio ou formação de professores em nível médio - na modalidade normal.;VENCIDO;Sem contrapartida;21/07/2023;27/12/2022;21/07/2023;31/12/2025;0,0;240000,0;240000,0;31/12/2025;;https://drive.google.com/file/d/1FvhYACZ31jjFae-KbyJhOeRMDPlILz7o/view;;;;;;;;;;;;;;;;;;
2301;TE - 202341000001 - DER;0;15529;9396374;1490.01.0003332/2023-57;Transferências Especiais;Transferência Especial - 202341000001 - GREYCE ELIAS - DER;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;MINISTÉRIO DA ECONOMIA;Federal;Obra de construção do ¿Trevo do Enxó Clube¿ em Patrocínio, na Rodovia MG 230;VIGENTE;Contrapartida;02/05/2023;05/10/2023;05/10/2023;31/12/2026;1500000,0;1500000,0;3000000,0;05/10/2024;;https://drive.google.com/file/d/1mQ6L-jPggVkIvhtdNKjC9yOK0ygpNKTN/view;;;;;;;;;;;;;;;;;;
2301;CV 30.164/2023;0;18199;9482078;2300.01.0186886/2025-39;Convênio de Entrada;Convênio DER-30.164/23;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;ANGLO AMERICAN MINÉRIO DE FERRO BRASIL S/A;Privada;Execução de recuperação funcional do pavimento da Rodovia MG-10 - Trecho Conceição do Mato Dentro - Serro (Distrito de Mato Grosso), com extensão de 22,50 km, iniciando na estaca 1090 e finalizando na estaca 2215.;VIGENTE;Contrapartida;28/12/2023;29/12/2023;29/12/2023;29/12/2027;10972000,0;20000000,0;30972000,0;29/12/2027;;https://drive.google.com/file/d/1xkspX7qF9Rc2D55iY9heIICdIImtcawB/view;;;;;;;;;;;;;;;;;;
2301;CV 30.083/22;0;14748;9371449;2300.01.0212885/2022-64;Convênio de Entrada;Realização de obras e atividades de conservação, manutenção e/ou de melhorias nos Km 286 e Km 289,5 da rodovia MGC-262, Sabará Caeté;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.;Privada;Realização de obras de implantação de variante nos Km 286 e Km 289,5 no trecho da rodovia MGC-262, Sabará-Caeté;VENCIDO;Sem contrapartida;25/11/2022;29/11/2022;29/11/2022;05/12/2024;0,0;2200000,0;2200000,0;31/08/2023;;;;https://drive.google.com/file/d/1DNWJHXfpKqkZEoFTdj2db9cE8qOOH0xu/view;;;;;;;;;;;;;;;;
2301;CV 30.048/2021;0;13778;9318794;2300.01.0294431/2021-31;Convênio de Entrada;CV 30.048/21 - Serviços de sinalização na rodovia MGC-259, no trecho Serro;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;ANGLO AMERICAN MINÉRIO DE FERRO BRASIL S/A;Privada;Cooperação técnica e financeira entre o DER-MG e a ANGLO AMERICAN para a execução de serviços de sinalização horizontal e vertical na rodovia MGC-259, no trecho Serro - Datas;VENCIDO;Sem contrapartida;28/12/2021;29/12/2021;29/12/2019;29/01/2023;0,0;1988100,18;1988100,18;29/10/2022;;;;;;;;;;;;;;;;;;;;
2301;CV 30.043/21;0;13831;9319176;2300.01.0241131/2021-39;Convênio de Entrada;CV 30.043/21 - Machadinho, Contorno do Serro e Recapeamento da MG-010;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;ANGLO AMERICAN MINÉRIO DE FERRO BRASIL S/A;Privada;"Cooperação técnica e financeira entre o DER-MG e a ANGLO AMERICAN para a execução das seguintes obras: Meta 1: implantação e pavimentação do trecho Serro (Alça Contorno Bairro Machadinho) - Entrº MG-010, com 1,36 km; Meta 2: recuperação funcional do pavimento do Contorno Sul do Serro, com 7,8 km de extensão; Meta 3: recuperação funcional do pavimento do trecho Serro (final calçamento) (estaca 2885) - Distrito Dep. Augusto Clementino (início calçamento) estaca 2205, com 13,6 km de extensão.";VENCIDO;Sem contrapartida;28/12/2021;29/12/2021;29/12/2021;31/03/2026;0,0;47585176,00000001;47585176,00000001;29/08/2023;;;https://drive.google.com/file/d/1NLeh04M_zYAG5WYdZpnne5fGSYtJR6BO/view;https://drive.google.com/file/d/1EZukIVOnBkCmr-UW3rbYzOUc5-iACpVN/view;;https://drive.google.com/file/d/1drIoRsrze2XKr11sfIrlI4z1zblDzDkh/view;https://drive.google.com/file/d/1zYNdOZFxwugDM_uZAYmRa8lfPS1rxUgo/view;;;;;;;;;;;;;
2301;CV 30.037/21;0;13902;9324028;2300.01.0289296/2021-63;Convênio de Entrada;30.037 - Nova Lima - MG-030;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;Prefeitura Municipal Nova Lima;Municipal;"Cooperação técnica e financeira entre o DER-MG e o MUNICÍPIO de Nova Lima, visando a execução de obras de recuperação de pontos críticos na rodovia MG-030 (entre os km 13 e 35) e contenção de encosta no bairro Alvorada (Rua Hum). As obras compreendem: Contenção na rodovia MG-030, km 15; Estabilização de talude de aterro na rodovia MG-030, km 33; Contenção de encosta no bairro Alvorada - Centro - Nova Lima; Apoio à supervisão das obras.";VENCIDO;Sem contrapartida;04/02/2022;08/02/2022;08/02/2022;06/10/2023;0,0;26310000,0;26310000,0;08/08/2023;;https://drive.google.com/file/d/1XmFX5qLfuogJBOb8ABLhRCTA8TYnX27V/view;https://drive.google.com/file/d/1rr3LIjnDUM_KIZjmblz__7P7mV1CMMwJ/view;https://drive.google.com/file/d/1lNLsdRqui2Y_9g6ooZ3_9phimkV4hrug/view;;;;;;;;;;;;;;;;
2301;CV 30.032/21;0;13870;9321324;2300.01.0216574/2021-83;Convênio de Entrada;Projeto para futuras obras de duplicação da Rodovia MG-434;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL ITABIRA;Municipal;Cooperação técnica e financeira entre o DER-MG e o MUNICÍPIO de Itabira, visando a elaboração de Projeto de Engenharia Rodoviária, incluindo aspectos ambientais e fundiários, para futuras obras de duplicação da Rodovia MG-434, trecho compreendido entre o trevo com a BR-381 e o trevo com São Gonçalo (km 0 ao 19,3), e seguindo pela MG-129, trecho compreendido entre o trevo São Gonçalo e o trevo Nova Era (km 33,3 ao 13,5), perfazendo uma extensão de 39,1 Km;VENCIDO;Sem contrapartida;03/12/2021;07/12/2021;07/12/2021;07/12/2022;0,0;2730000,0;2730000,0;07/12/2022;;;;;;;;;;;;;;;;;;;;
2301;CV 30.027/2025;0;18697;9499192;1300.01.0007352/2025-68;Convênio de Entrada;Execução da obra de pavimentação de 6 km da rodovia MG-030 no trecho de Miguel Burnier, compreendido entre o Km 100 + 850 ao Km 106 + 070;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;GERDAU ACOMINAS S/A;Privada;Constitui objeto do presente termo de compromisso a cooperação técnica entre as partes para o repasse no valor de R$ 18.000.000,00 (dezoito milhões de reais) pela GERDAU AÇOMINAS ao DER, para execução da obra de pavimentação de 6 km da rodovia MG-030 no trecho de Miguel Burnier, compreendido entre o Km 100 + 850 ao Km 106 + 070 (Div. 4° CRG).;VIGENTE;Sem contrapartida;25/02/2026;28/02/2026;28/02/2026;28/02/2028;0,0;18000000,0;18000000,0;28/02/2028;;https://drive.google.com/file/d/1OJ_10GniQ1ajBJJAXf3r-FYTr9N77-1a/view;;;;;;;;;;;;;;;;;;
2301;CV 30.015/22;0;14223;9340394;2300.01.0040172/2022-40;Convênio de Entrada;obras de melhoramento e pavimentação na rodovia MG-437 - Divisa de Nova Lima/Sabará;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;Prefeitura Municipal Nova Lima;Municipal;A cooperação técnica e financeira entre o DER-MG e o MUNICÍPIO de Nova Lima, visando a execução de obras de melhoramento e pavimentação na rodovia MG-437, trecho EntrºMG-030 (Nova Lima) - Divisa de Nova Lima/Sabará, com 8,3 km de extensão (estaca 350 à estaca 776);VENCIDO;Sem contrapartida;31/05/2022;01/06/2022;01/06/2022;01/07/2024;0,0;25400000,0;25400000,0;01/07/2024;;https://drive.google.com/file/d/1lneqZDll51QR1jy2upO70MUnu-W50l_P/view;https://drive.google.com/file/d/1lKE52eKa09WLYzZpHdlXkdbSsl7wRGET/view;;;;;;;;;;;;;;;;;
2301;CV 30.012/2025;0;18711;9499609;2300.01.0193350/2025-14;Convênio de Entrada;Elaboração de projeto de engenharia rodoviária para melhoramentos, pavimentação e OAE do trecho rodoviário Coromandel - Pântano, na rodovia LMG 730;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;Prefeitura Municipal Coromandel;Municipal;Elaboração de projeto de engenharia rodoviária para melhoramentos, pavimentação e OAE do trecho rodoviário Coromandel - Pântano, na rodovia LMG 730;VIGENTE;Contrapartida;30/12/2025;31/12/2025;31/12/2025;31/12/2030;700000,0;800000,0;1500000,0;31/12/2030;;https://drive.google.com/file/d/11IdgdSsNYHOW1ozWHXhBBMrtQoyMRY7Z/view;;;;;;;;;;;;;;;;;;
2301;CV 30.006/21;0;13054;9275666;2300.01.0180769/2020-22;Convênio de Entrada;Elaboração de Projeto de Engenharia Rodoviária - Município de Carmo do Paranaíba;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;Prefeitura Municipal Carmo do Paranaíba;Municipal;Cooperação técnica entre o DER-MG e os municípios de Carmo do Paranaíba e Serra do Salitre, visando a elaboração do projeto de engenharia rodoviária para execução de obras de melhoramento e pavimentação do trecho da Rodovia Municipal compreendido entre de Carmo do Paranaíba e o Entrº MG-030 (para a Serra do Salitre), com 40,50 km de extensão.;VENCIDO;Sem contrapartida;18/03/2021;20/03/2021;20/03/2021;15/03/2023;0,0;500000,0;500000,0;15/03/2022;;;;;;;;;;;;;;;;;;;;
2301;CV 30.006/21;0;13055;9275668;2300.01.0180769/2020-22;Convênio de Entrada;Elaboração de Projeto de Engenharia Rodoviária - Município de Serra do Salitre;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;Prefeitura Municipal Serra do Salitre;Municipal;Cooperação técnica entre o DER-MG e os municípios de Carmo do Paranaíba e Serra do Salitre, visando a elaboração do projeto de engenharia rodoviária para execução de obras de melhoramento  e pavimentação do trecho da Rodovia Municipal compreendido entre de Carmo do Paranaíba e o Entrº MG-030 (para a Serra do Salitre), com 40,50 km de extensão.;VENCIDO;Sem contrapartida;18/03/2021;20/03/2021;20/03/2021;15/03/2023;0,0;500000,0;500000,0;15/03/2022;;;;;;;;;;;;;;;;;;;;
2301;CV 30.005/22;0;14146;9337179;2300.01.0197518/2021-10;Convênio de Entrada;CV 30.005/22 - Município de Paracatu - Obras de melhoramentos e pavimentação em rodovia municipal, trecho Entrº LMG-690 (Paracatu) - Entrº Entre Ribei;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;Prefeitura Municipal Paracatu;Municipal;A cooperação técnica e financeira entre o DER-MG e o MUNICÍPIO de Paracatu, visando a execução de obras de melhoramentos e pavimentação em rodovia municipal, trecho Entrº LMG-690 (Paracatu) - Entrº Entre Ribeiros (Distrito) - Entrº MG-181 (Estaca 1250 a 2000), com 15 km de extensão, trecho municipal este, delegado ao DER-MG pelo MUNICÍPIO, por força do Convênio DER-30.039/13 até 20/06/2028.;VENCIDO;Sem contrapartida;03/05/2022;05/05/2022;05/05/2022;05/01/2026;0,0;20000000,0;20000000,0;05/05/2024;;;;https://drive.google.com/file/d/1TASVbrz7b5trWIYGXbluyn8H1ObT4Yu6/view;;;;;;;;;;;;;;;;
2301;CV 30.004/22;0;14373;9344183;2300.01.0192383/2021-42;Convênio de Entrada;Execução de obras de recuperação funcional de Pavimento - Conceição do Mato Dentro - LMG-739;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;Prefeitura Municipal Conceição do Mato Dentro;Municipal;Execução de obras recuperação funcional do pavimento da rodovia LMG-739, trecho Conceição do Mato Dentro - Congonhas do Norte, com 43,300 km de extensão.;VENCIDO;Contrapartida não financeira;29/06/2022;01/07/2022;01/07/2022;01/03/2025;29500000,0;29500000,0;59000000,0;01/07/2024;;https://drive.google.com/file/d/1vCAjYajKZj6NHj_y-fgVxA--p4EGGctm/view;;;;;;;;;;;;;;;;;;
2301;CV 30.004/21;0;13876;9322343;1300.01.0002022/2020-45;Convênio de Entrada;Cooperação Técnica - DER e TAMISA - Projeto Executivo Av. Andradas e MGT-262;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;TAQUARIL MINERAÇÃO S/A.;Privada;"Cooperação técnica e financeira entre o DER-MG e a TAMISA, visando a elaboração de projeto executivo de engenharia rodoviária, a construção e manutenção de estrada de uso público e pavimentada, com extensão aproximada de 4 km, ligando a Rua Marzagânia (prolongamento da Avenida dos Andradas, em Belo Horizonte) ao entroncamento da estrada MGT-262, em Sabará (doravante chamada de ""via de ligaçao"")";VIGENTE;Sem contrapartida;02/12/2021;04/12/2021;07/12/2021;05/10/2026;0,0;31192000,0;31192000,0;05/10/2026;;;;;;;;;;;;;;;;;;;;
2301;CV 30.003/21;0;13916;9324184;2300.01.0269092/2021-43;Convênio de Entrada;Execução de obras de melhoramento e pavimentação no trecho entre São Pedro da Garça e o município de Montes Claros;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE MONTES CLAROS;Municipal;Cooperação técnica e financeira entre o DER-MG e o MUNICÍPIO, visando a execução de obras de melhoramento e pavimentação da Rodovia Municipal, trecho compreendido entre o distrito de São Pedro da Garça (município de Montes Claros) e o Entrº LMG-631, com 4,16 km de extensão.;VENCIDO;Contrapartida não financeira;02/12/2021;04/12/2021;04/12/2021;04/08/2023;4954000,0;900000,0;5853999,999999999;04/02/2023;;;https://drive.google.com/file/d/15M32iqPLvdpvRsvnr9kEGignRFcKt-xJ/view;;;;;;;;;;;;;;;;;
2301;CV 11.520;0;16952;9439849;2300.01.0233747/2023-66;Convênio de Entrada;Obras de conservação, pavimentação e drenagem em Araxá-MG;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;COMPANHIA DE DESENVOLVIMENTO DE MINAS GERAIS;Estadual;Execução de obras de conservação, pavimentação e drenagem no Bairro Barreiro em Araxá, no trecho Complexo Hidromineral, na rodovia de acesso ao Barreiro e vias internas.;VENCIDO;Sem contrapartida;12/04/2024;17/04/2024;17/04/2024;17/10/2025;0,0;580000,0;580000,0;17/10/2025;;https://drive.google.com/file/d/1Lfhq4xFAKz45e4SfhloK2awMp6iZHz41/view;;;;;;;;;;;;;;;;;;
2301;AC 13157/2024 - DER;0;17222;9445763;1500.01.0651451/2024-64;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto DER;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;SAMARCO MINERAÇÃO S.A.;Privada;Construção e implantação de melhorias rodoviárias, operação e manutenção das rodovias do lote Ouro Preto ¿ Mariana;VIGENTE;Sem contrapartida;25/10/2024;06/11/2024;25/10/2024;06/12/2044;0,0;2000000000,0;2000000000,0;06/12/2044;;https://drive.google.com/file/d/18EQ8HWVjF30dsbmWiOhI80KpVsOaQ0G2/view;;;;;;;;;;;;;;;;;;
2301;AC 23.830/2021 - DER;0;13296;9288132;1500.01.0113727/2021-49;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Construção de pontes em São Francisco, Manga e São Romão;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;VALE S.A.;Privada;Construção de pontes em São Francisco, Manga e São Romão sobre o Rio São Francisco.;VIGENTE;Sem contrapartida;28/07/2021;28/07/2021;28/07/2021;28/07/2026;0,0;300000000,0;300000000,0;28/07/2024;;;;;;;;;;;;;;;;;;;;
2301;AC 23.830/2021 - 3 - DER;0;13298;9288134;1500.01.0113722/2021-87;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Obras rodoviárias - Caeté - Barão de Cocais e Contorno de Barão de Cocais;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;VALE S.A.;Privada;Realização de obras rodoviárias - Caeté - Barão de Cocais e Contorno de Barão de Cocais.;VIGENTE;Sem contrapartida;28/07/2021;28/07/2021;28/07/2021;28/07/2026;0,0;98860000,0;98860000,0;28/07/2024;;;;;;;;;;;;;;;;;;;;
2301;AC 23.830/2021 - 2 - DER;0;13297;9288133;1500.01.0113730/2021-65;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Recuperação de rodovias pavimentadas e conclusão de corredor logístico estruturante;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;VALE S.A.;Privada;Recuperação de rodovias pavimentadas em pior estado, conforme avaliação técnica do DER-MG/conclusão de corredor logístico estruturante, conforme critérios técnicos da SEINFRA.;VIGENTE;Sem contrapartida;28/07/2021;28/07/2021;28/07/2021;28/07/2026;0,0;700000000,0;700000000,0;28/07/2024;;;;;;;;;;;;;;;;;;;;
2301;AC 018/2025;0;17883;9473170;1500.01.0283218/2025-46;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto DER;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;SAMARCO MINERAÇÃO S.A.;Privada;Melhoria na segurança viária e no monitoramento da qualidade das rodovias;VIGENTE;Sem contrapartida;25/10/2024;06/12/2024;12/06/2025;06/12/2044;0,0;3000000,0;3000000,0;06/12/2044;;;;;;;;;;;;;;;;;;;;
2301;AC 16/2018;0;14854;9372705;1300.01.0007369/2022-06;Acordo/Ajuste;Protocolo de Intenções n.º 16/2018;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;ASSOCIAÇÃO DAS INDÚSTRIAS SUCROENERGÉTICAS DE MINAS GERAIS;Privada;Manutenção e realização de investimentos no Estado, por empresas do segmento sucroenergético associadas da SIAMIG, aderentes ao Protocolo de Intenções, investimentos estes em obras de infraestrutura viária e outras obras de interesse público que contribuam para o desenvolvimento econômico do Estado, bem como para viabilizar a consolidação do setor sucroenergético em Minas Gerais.;VIGENTE;Sem contrapartida;09/11/2022;10/11/2022;10/11/2022;31/12/2032;0,0;9204876,739999998;9204876,739999998;31/12/2032;;;;;;;;;;;;;;;;;;;;
2301;AC 014/2025;0;17629;9461459;1500.01.0161944/2025-15;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto DER;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;SAMARCO MINERAÇÃO S.A.;Privada;Realização de obras rodoviárias dentro da Bacia do Rio Doce.;VIGENTE;Sem contrapartida;25/10/2024;06/12/2024;06/12/2024;06/12/2044;0,0;235000000,0;235000000,0;06/12/2044;;https://drive.google.com/file/d/1DquIxtU2cs4tCvGFqaMbjUH9ngtQY4e0/view;;;;;;;;;;;;;;;;;;
2301;AC 006/2025 - Brumadinho (Vale;0;18182;9481527;1500.01.0425702/2025-95;Acordo/Ajuste;Acordo Judicial - Brumadinho - Recuperação de rodovias e conclusão de corredor logístico estruturante - Estrada Distrito Industrial de Brumadinho - BR;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;VALE S.A.;Privada;Recuperação de rodovias pavimentadas em pior estado, conforme avaliação técnica do DER-MG/conclusão de corredor logístico estruturante, conforme critérios técnicos da SEINFRA - Estrada Distrito Industrial de Brumadinho ¿ BR 381 ;VIGENTE;Sem contrapartida;04/02/2021;04/02/2021;21/10/2025;06/10/2035;0,0;72830000,0;72830000,0;06/10/2035;;https://drive.google.com/file/d/15ugHMysyWRtlMLDcKEWBMLE4SD33owgc/view;;;;;;;;;;;;;;;;;;
2301;AC 003/2025 - Brumadinho (Vale;0;17687;9468058;1500.01.0171392/2025-29;Acordo/Ajuste;Acordo Judicial - Brumadinho - Elaboração de projetos rodoviários - Mário Campos - BR 381;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;VALE S.A.;Privada;Elaboração de projetos rodoviários - Brumadinho- Mário Campos - BR381.;VIGENTE;Sem contrapartida;04/02/2021;20/07/2024;05/05/2025;20/07/2027;0,0;10000000,0;10000000,0;20/07/2027;;https://drive.google.com/file/d/1yX3xusYqnpL9O1CqkEJz5alTKS5Ug1i3/view;;;;;;;;;;;;;;;;;;
2301;AC 002/2025 - DER;0;17408;9452379;1500.01.0057809/2025-18;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto DER 2;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;SAMARCO MINERAÇÃO S.A.;Privada;Ampliação e melhoria na pavimentação, manutenção e recuperação funcional da infraestrutura viária - Bacia do Rio Doce;VIGENTE;Sem contrapartida;25/10/2024;25/10/2024;06/12/2024;06/12/2044;0,0;205000000,0;205000000,0;06/12/2044;;https://drive.google.com/file/d/1dMMsDwdu--huPTY_SHfL-FoFC8DQiNrr/view;;;;;;;;;;;;;;;;;;
2301;AC 002/2025 - Brumadinho (Vale;0;17333;9447773;1500.01.0004683/2025-81;Acordo/Ajuste;Construção de Estrada de Ligação do Distrito Industrial de Brumadinho à BR 381 - conversão;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;VALE S.A.;Privada;Construção de Estrada de Ligação do Distrito Industrial de Brumadinho à BR 381 - conversão;VIGENTE;Sem contrapartida;04/02/2021;04/02/2021;04/12/2024;28/07/2031;0,0;120000000,0;120000000,0;28/07/2031;;https://drive.google.com/file/d/1kIDlJ9QuEmDnxJgqrG6q1Zm3KwGyFiJ3/view;;;;;;;;;;;;;;;;;;
2301;AC 001/2025 - Brumadinho (Vale;0;17332;9447772;1500.01.0004650/2025-02;Acordo/Ajuste;Construção de Estrada de Ligação do Distrito Industrial de Brumadinho à BR 381;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;VALE S.A.;Privada;Construção de Estrada de Ligação do Distrito Industrial de Brumadinho à BR 381 - reaplicação;VIGENTE;Sem contrapartida;04/02/2021;04/02/2021;28/07/2021;28/07/2031;0,0;200000000,0;200000000,0;28/07/2031;;https://drive.google.com/file/d/1WTaqRv1t9OATOsV9SlNVqmcbi3HUoKP-/view;;;;;;;;;;;;;;;;;;
2311;TE - 202239570003 - UNIMONTES;0;14447;9345429;1630.01.0000501/2022-66;Transferências Especiais;Transferência Especial - 202239570003 - DEL. MARCELO FREITAS - UNIMONTES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;MINISTÉRIO DA ECONOMIA;Federal;Construção de Laboratório de Anatomia Animal;VIGENTE;Sem contrapartida;17/02/2022;26/08/2022;26/08/2022;31/12/2027;0,0;300000,0;300000,0;26/08/2023;;https://drive.google.com/file/d/187VboYBPhfTsEyrPzmi9f5DeKXqpJkC9/view;;;;;;;;;;;;;;;;;;
2311;PR 1.042/2021 - Pronatec;0;15503;9395027;1260.01.0141698/2022-07;Portaria;Portaria nº 1.042/2021 - Pronatec;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;Federal;Acordo para potenciais ofertas em regime de parceria de cursos de qualificação profissional e/ou técnicos, na forma de curso concomitante, que componham Itinerários da Formação Técnica e Profissional previstos no âmbito do Novo Ensino Médio - Lei nº 13.415 de 2017.;VENCIDO;Sem contrapartida;13/09/2023;22/12/2021;13/09/2023;31/12/2025;0,0;240000,0;240000,0;31/12/2025;;https://drive.google.com/file/d/1A6FsKKfFvJSPC_Hd0fM6FnZfrD8YSDqN/view;;https://drive.google.com/file/d/12CWOGR6oAyGSo7F5eOvs4AhTvRCTmGCn/view;;;;;;;;;;;;;;;;
2311;P0828/2023;0;16260;9414688;2310.01.0004587/2024-79;Convênio de Entrada;CV P0828/2023;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;PREFEITURA MUNICIPAL DE MONTES CLAROS;Municipal;REPASSE DE RECURSO ESTADUAL DE INCENTIVO FINANCEIRO PARA O CUSTEIO PARA APOIO E FORTALECIMENTO DO CENTRO MAIS VIDA (CMV) REFERENTE AO 1º E 2º QUADRIMESTRE DE 2023, DESTINADO AO HOSPITAL UNIVERSITÁRIO CLEMENTE DE FARIA - UNIMONTES.;VENCIDO;Sem contrapartida;22/02/2024;27/02/2024;22/02/2024;22/02/2025;0,0;1906842,88;1906842,88;22/02/2025;;https://drive.google.com/file/d/1qJBgASfpKluqFQBvdgUMTENc7xsXa0Iq/view;;;;;;;;;;;;;;;;;;
